text,video_path,audio_path,num_frames,video_width,video_height
"The video opens with a medium shot of a woman with curly blonde hair, wearing subtle makeup with winged eyeliner. She is positioned on the right side of the frame, looking off to the left with a slightly open mouth. Her expression appears serious. To the left, partially visible, is the shoulder and back of a man wearing a grey t-shirt. The background is blurred, showing a blue sky with some clouds and hints of greenery, suggesting an outdoor setting. The lighting on the woman's face indicates natural sunlight. The camera remains static throughout the clip. She says, <S>He pasado toda mi vida escapando.<E><AUDCAP>A calm, reflective female voice speaks in Spanish. Subtle ambient background sound, possibly wind.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/4c8443968e3ccb244e59_097_sdr_5.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/4c8443968e3ccb244e59_097_sdr_5.wav,214,1608,804
"The video starts with a close-up of Dwayne 'The Rock' Johnson, showing the upper part of his head, including his forehead, eyes, and nose. He is looking towards his left, his expression serious. The camera then slightly pans to the right, revealing a young woman with long, curly blonde hair. Her eyes are closed, but then she opens them, looking forward, her mouth slightly open. Both individuals are standing outdoors under a bright sky with some clouds, and the background appears to be a natural environment with some greenery. The shot is a medium close-up, focusing on their faces. The woman says, <S>Nunca debí creer que Deckard se había...<E> <AUDCAP>A clear female voice speaks in Spanish with a reflective and slightly regretful tone. The audio also contains the sound of wind blowing, creating an outdoor ambient atmosphere.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/4c8443968e3ccb244e59_097_sdr_2.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/4c8443968e3ccb244e59_097_sdr_2.wav,215,1608,804
"The video features Dwayne 'The Rock' Johnson standing next to a woman with blonde hair, both gazing at something off-screen. The Rock is positioned to the left of the frame, facing slightly to the right, with a serious expression. He has a scratch on his left cheek. He says, <S>no había vuelto aquí en 25 años, de hecho, mi propia hija no conoce a su familia.<E> The woman, positioned to the right of the frame, is also looking towards the right, with her blonde hair slightly wind-blown. The camera captures a medium shot of both individuals, focusing on their upper bodies. The background appears to be an outdoor setting with a clear sky and distant trees, suggesting a natural environment. The woman then says, <S>Bueno.<E> She pauses, then adds, <S>Mejor.<E> <AUDCAP>A deep, serious male voice speaking Spanish, followed by a soft, thoughtful female voice also speaking Spanish, both with a clear, direct delivery. Subtle wind sounds are present in the background, consistent with an outdoor setting.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/4c8443968e3ccb244e59_097_sdr_7.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/4c8443968e3ccb244e59_097_sdr_7.wav,215,1608,804
"The video opens with a medium shot of two men standing side by side. The man on the left, a young African-American individual, is partially visible, with only the left side of his face and the top of his head showing. He is wearing a black beanie. The man on the right, a Caucasian individual, is seen in profile, looking towards the right side of the frame with a focused expression. He has short brown hair and is wearing a dark long-sleeved shirt. The background is a bright, clear sky with some out-of-focus trees or brush in the distance. The lighting appears natural and bright, suggesting an outdoor setting during daytime. The camera remains static throughout the clip. A male voice says, <S>He's the only one ever make it to the bottom.<E> <AUDCAP>A persistent, low-frequency mechanical hum or whirring sound is present throughout the audio. A male voice speaks clearly with a steady tone.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_086_3.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_086_3.wav,159,1632,816
"The video opens with a medium shot of a man wrapped in a white towel, standing in what appears to be a communal bathing area. To his right, a large man, shirtless and wet, is submerged in a tub, looking upwards with a relaxed expression. In the background, through large windows, other men are visible, some standing at sinks or showering, while others are seated. The man in the towel remains still, observing the scene, particularly the man in the tub. The bathing area features light blue walls, a tiled floor, and multiple windows, suggesting an indoor public bathhouse. The shot remains static, focusing on the foreground figures while showing activity in the background.<AUDCAP>The audio features a low, continuous humming sound, possibly from ventilation or background machinery, with a subtle, higher-pitched ambient hiss or white noise present throughout.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_036_0.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_036_0.wav,176,1632,816
"The video opens with a medium shot of a man in a grey t-shirt, standing indoors. He is looking intently at a black uniform jacket with gold buttons and a white shirt on a hanger. His right hand reaches out to touch the uniform. He then pulls the uniform closer, revealing more of the white shirt underneath. The man holds the uniform for a moment, saying, <S>You got to be kidding.<E> before looking up and to his left, with a slightly annoyed expression, as a female voice states, <S>It's time to run the barracuda.<E> The background features a textured wall and a wooden doorframe, with a small heater visible on the left.<AUDCAP>Sound of clothes rustling. A clear, slightly exasperated male voice speaks. A clear female voice with a noticeable Japanese accent speaks cheerfully, with a distinct pronunciation of ""barracuda"". A bell rings, followed by a loud, sustained gong sound.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_016_8.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_016_8.wav,215,1632,816
"The video opens with a dolly shot of a garage interior, showing a blue two-post car lift with yellow support arms in the foreground, and a large white roll-up door in the background. A large floor fan stands to the right of the lift, and a red cord snakes across the floor. As the camera dollies right, the roll-up door on the right side of the frame begins to open, revealing bright daylight outside. A young man with braided hair, wearing a white long-sleeved shirt with a black 'XR' logo and dark pants, is seen leaning on a black metal railing, looking down at his phone. He moves his phone to his left hand as another man, wearing a dark jacket over a blue shirt and dark pants, walks into the frame from the right. The camera then follows this second man as he walks past the first man and moves toward the background, revealing a busy garage with tools, shelves, and various equipment.<AUDCAP>An upbeat hip-hop/trap instrumental track plays throughout, featuring rhythmic beats and electronic elements. There are occasional subtle sound effects integrated into the music, such as whooshes or scratches. No speech or distinct background sounds are present.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_084_1.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_084_1.wav,215,1632,816
"The video starts with a wide shot of a bustling street scene in a Japanese city. Pedestrians, including individuals with shopping carts and bicycles, move along the sidewalks. In the background, a white delivery van passes. An orange and black sports car, emblazoned with 'VeilSide' on its front bumper, slowly drives towards the camera. The camera dollies in, transitioning to a medium shot as the car approaches. The car's front features a custom body kit, a large hood scoop, and multiple headlights. The driver and passenger are visible through the windshield. The vehicle continues to move forward, occupying the center of the frame.<AUDCAP>The distinct sound of a powerful car engine idling and then accelerating slightly, accompanied by subtle ambient street noise.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_035_0.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_035_0.wav,125,1632,816
"The video opens with a medium shot of a large group of people gathered outdoors, bathed in bright sunlight. In the foreground, positioned slightly to the left, a man wearing a purple and yellow sports jersey stands facing to the right. To his right, two women in cheerleading outfits are visible; the woman on the left wears a white top with 'Ducks' written on it and a white skirt, while the woman next to her has her arms crossed and is dressed in a pink top and a denim mini-skirt. To the right of the cheerleaders, a blonde woman in a white tie-front shirt and a blue denim mini-skirt stands centrally, looking slightly to the right with a subtle smile and states, <S>Winner<E> <S>gets<E> <S>me.<E> Behind these individuals, a diverse group of people of varying ages and ethnicities are congregated, some wearing sunglasses, all looking in the same general direction as the blonde woman. The background features a large, modern building with many windows under a clear, bright sky. As the video progresses, the camera slowly zooms in on the blonde woman, who remains the central focus, while the surrounding crowd continues to observe the scene unfolding in front of them.<AUDCAP>A clear, confident female voice speaks slowly and deliberately. A high-pitched, sustained whine or feedback sound is present.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_004_10.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_004_10.wav,150,1632,816
"The video opens with a medium shot of a group of Asian individuals, two men and three women, standing close together in what appears to be an indoor setting with teal-colored lighting. The man in the foreground, wearing a dark brown leather jacket over a black shirt, is looking slightly to his left with a subtle smirk. To his right, a woman with dark, curly hair and a gold multi-strand necklace is holding a small white bag. Another man, wearing a teal-green leather jacket over a black shirt, has his right arm around the curly-haired woman and is looking towards the man in the foreground. This man states, <S>Who's the tortoise?<E> To the right of this man, another woman with long dark hair is looking down at a silver flip phone and a pink flip phone she holds in her hands. Behind her, a third woman with dark hair and a purple top is partially visible. The shot remains static, focusing on the group as they stand and interact. The man in the foreground shifts his gaze to look directly at the camera while maintaining his smirk. The woman in the middle briefly lifts her left hand to her ear, as if on a call, and then lowers it again. The man in the teal-green jacket then asks, <S>So what, you're into schoolgirls, eh?<E> He then adds, <S>You're moving up in the world, Scott.<E> The man with his arm around her continues to look at the man in the foreground, while the woman on the far right continues to interact with her phones. <AUDCAP>Male voices, clear and conversational, speaking over a background of indistinct chatter and faint music, suggesting a lively, crowded indoor environment.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_024_1.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_024_1.wav,214,1632,816
"The video opens with a medium shot of two men facing each other in an indoor setting. The man on the left, with dark, spiky hair, is seen from the back initially, then turns to face the other man. He is wearing a dark, possibly leather, jacket. The man on the right has short, dark hair and is wearing a green short-sleeved shirt. Their faces are close, almost touching, as they converse. The background is dimly lit with blue and green tones, revealing blurred outlines of what appear to be vehicles and possibly other people, suggesting a garage or warehouse environment. The camera remains static throughout the interaction, maintaining a head-on perspective of the two men's profiles. One man speaks, <S>The other one was happy.<E> He then adds, <S>Doesn't matter what it is.<E><AUDCAP>A male voice speaks calmly and conversationally. In the background, there is upbeat electronic music with a driving beat, accompanied by indistinct ambient sounds and chatter, suggesting a lively, public indoor setting like a garage or club.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_025_7.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_025_7.wav,215,1632,816
"The video opens with a close-up, over-the-shoulder shot of a man's face from the right side, showing his blue eyes and a slight smile. His face is well-lit, and the background is blurred with teal and blue tones, suggesting an indoor setting. In the background, out of focus, a woman with long dark hair and a red top is visible, looking towards the man. The man glances downward, then looks up and slightly to the right, maintaining a subtle smile. The camera then slightly shifts focus to the woman in the background, who is now in soft focus, smiling and looking directly ahead. She has clear skin, dark eyebrows, and red lipstick. The focus then shifts back to the man, who returns to the foreground, looking to the right with a soft smile. The lighting on his face remains consistent, highlighting his features. The man says, <S>All right.<E> The video ends with a close-up of the man's face. <AUDCAP>Soft, melancholic background music with strings. A clear, calm male voice.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_096_0.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_096_0.wav,214,1632,816
"The video opens with a wide shot of an empty, well-lit school hallway lined with light pink and white lockers on either side. A sign with Japanese characters and 'OASIS' written on it hangs from the ceiling. A fire extinguisher is visible on the left side of the hallway. As the camera dollies forward, a man in a black suit and white shirt, carrying a black bag, enters the frame from the far end of the hallway, walking towards the camera. He is holding a white envelope. He stops in front of a classroom door on the right, looking up and then adjusting his tie.<AUDCAP>Upbeat, energetic indie pop/rock music plays with a strong drum beat, guitar, and a female vocalist. No discernible human speech from the character in the video.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_017_1.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_017_1.wav,215,1632,816
"The video starts with a medium shot of two men in a blue-lit club setting. On the left, a man with braided hair, wearing a black and white striped shirt, looks to his right, slightly pouting. A blurry man is in the foreground, partially obscuring the view. In the background, women in dresses are visible, with one holding a blue cocktail glass, and another man on the right, also partially obscured. As the video progresses, the blurry man in the foreground shifts to the right, revealing a clear view of the two men. The man with braided hair on the left is holding an open Snickers bar, showing it to the man on the right. He says, <S>I made her count no Snickers, so she ain't.<E> The man on the right, wearing a gray t-shirt under an open white shirt, looks at the Snickers bar and then smiles at the man holding it. The background remains consistent with women in dresses and men in the club. <AUDCAP>Upbeat hip-hop music plays in the background. A male voice speaks quickly and then a distinct male voice says, ""I made her count no Snickers, so she ain't."" Another male voice chuckles. Indistinct background chatter is present. A loud, continuous alarm or buzzer sound is heard at the very end.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_045_3.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_045_3.wav,147,1632,816
"The video starts with a medium shot of two people, a young woman and a young man, standing at the entrance of a garage. The woman, on the right, wears a white long-sleeved shirt, a dark gray vest, and striped pants, while the man, on the left, wears a plaid shirt and dark pants. To their left, there is a blue shelf filled with car parts. As the camera dollies from right to left, a damaged blue and orange car with 'RAYS' written on its side comes into view, taking up the left side of the frame. The camera continues to dolly, revealing two other men entering the garage behind the initial two individuals. The shot ends with a close-up of the front, right side of the damaged car, showing its missing wheel and crumpled bodywork. <AUDCAP>An instrumental music track plays throughout, featuring a steady, driving beat, creating a sense of anticipation or action.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_084_4.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_084_4.wav,214,1632,816
"The video starts with a close-up shot of a man in a white shirt, holding a green telephone receiver to his lips. He appears focused, looking down as he holds the receiver. The camera captures him from a slight side angle, emphasizing his profile and the intensity of his gaze. The background is out of focus, showing blurred colors that suggest a vibrant, perhaps indoor, setting. He then lifts the receiver to his ear, his eyes widening slightly as he looks directly into the camera, conveying a sense of surprise or sudden realization. The shot remains a close-up, focusing on his face and the green receiver. The overall visual style is realistic.<AUDCAP>Indistinct ambient background noise with a low hum, possibly from light machinery or electronics in an indoor public setting. No discernible speech.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_039_7.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_039_7.wav,215,1632,816
"The video starts with a close-up of a man from the chest up, wearing a gray t-shirt, looking down at a black uniform jacket hanging on a wooden hanger. A white piece of paper is clipped to the jacket with the handwritten text 'TRAIN TO SCHOOL LEAVES AT 0700'. The man uses his right hand to unclip the note from the jacket. He then brings the note closer to his face to read it. He then re-clips the note onto the uniform jacket and uses his right hand to take the hanger with the jacket off the hook.<AUDCAP>The distinct sound of paper rustling is heard as the man handles the note, followed by the subtle rustle of clothes as he removes the jacket.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_016_7.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_016_7.wav,215,1632,816
"The video opens with a medium shot of a man in a gray t-shirt, seated indoors. He reaches to his left to grab a small, brown, square object, which appears to be a clock or alarm, from a surface. He brings the object closer to him, inspecting it intently. As the video progresses, the camera slightly pans to the left, revealing a black uniform jacket hanging on a wooden hanger to his left. A white piece of paper is clipped to the jacket, with the handwritten text 'TRAIN TO SCHOOL LEAVES AT 0700' clearly visible. The man remains focused on the object in his hands, which he continues to examine.<AUDCAP>A persistent, high-pitched ringing alarm sound, followed by distinct clicking noises as the man manipulates the object, then silence.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_016_6.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_016_6.wav,215,1632,816
"The video starts with a medium shot of a woman with braided hair and large earrings smiling while a man with long black hair approaches her. They kiss. The camera then cuts to a close-up shot of another man, standing slightly behind them, observing the scene. He is wearing a white shirt over a grey t-shirt. He appears to be surprised and then smiles. The female voice in the music sings: <S>Hey, mommy, you fancy.<E> <S>Hey, mommy, you sexy.<E> <S>Hey, mommy, you fancy.<E> <S>Hey, mommy, you sexy.<E> <S>Hey, mommy, you fancy.<E> <S>Hey, mommy, you sexy.<E> <AUDCAP>Upbeat dance music with a strong beat and female vocals singing repetitive, enthusiastic phrases.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_044_1.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_044_1.wav,179,1632,816
"The video opens with a close-up shot of a man from his chest up, with his head slightly tilted down and his eyes looking down. He is seated on an airplane, and the camera slowly pulls back, revealing a young girl in a pink sweater leaning over the seat in front of him, looking at him with her head resting on her arms. The man looks up and to his right, and then the camera pulls back further, revealing more passengers on the plane. The shot becomes a medium shot, showing several rows of seats occupied by diverse individuals. The man in the center is still looking to his right, while the little girl continues to look at him. Other passengers are also looking in various directions or smiling. The camera is static throughout the video, maintaining an eye-level perspective.<AUDCAP>A melancholic, instrumental piece of music with prominent strings plays throughout, accompanied by a subtle ambient hum that suggests the sound of an airplane cabin.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_011_9.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_011_9.wav,214,1632,816
"The video shows a man with short brown hair and a black and white uniform holding a glass of yellow liquid in his right hand. He is looking at another person sitting to his right, whose head is mostly out of frame, revealing only the back of their head and a white do-rag. The man with the drink is speaking, his mouth moving as he talks, stating, <S>I ain't got no cash, man.<E> He then looks down briefly before looking back up at the other person, adding, <S>And I ain't in army, Brad.<E> The shot is a medium close-up, focusing on the man's face and upper torso. <AUDCAP>A clear, direct male voice speaking in a casual, slightly firm tone. Faint background ambient chatter is present. A brief, high-pitched squeak or whistle sound is heard at the very end.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_019_3.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_019_3.wav,123,1632,816
"The video starts with a medium shot of a bustling street scene at night. The camera is handheld, and steam drifts across the foreground from the right side of the frame, partially obscuring the view. On the left, a person with dark, spiky hair and a reddish-brown hooded garment smiles and looks towards the camera. Next to them, another person is partially visible, wearing a plaid scarf. In the background, to the right of the smiling person, there is a tall, rectangular light box sign with Japanese characters and an image of a woman. A red, bell-shaped object sits on top of the sign. As the camera pans slightly to the right, a man with short, dark hair and a dark shirt walks from the right side of the frame towards the left, passing behind the light box sign. His expression is serious, and his gaze is fixed slightly to the left. The camera continues to track the man as he walks past the light box sign and towards the right side of the frame. A yellow, cylindrical lantern hangs from a building on the right. The man's face is in sharp focus, and the background remains blurred, with distant lights suggesting a city environment. The man then turns his head slightly to the left, as if looking back, before continuing to walk away from the camera. The video concludes with a medium shot of the man's profile as he walks further into the dimly lit street.<AUDCAP>The ambient sounds of a bustling city street at night are present, including indistinct chatter of people, the general hum of urban activity, and possibly distant traffic sounds.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_080_4.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_080_4.wav,214,1632,816
"The video starts with a medium shot of a man from behind, looking at two people. The man has long dark hair and is wearing a black shirt. The two people in front of him are a woman on the right and a man on the left. The woman is wearing a white fur coat and smiling, while the man is wearing a blue and white patterned shirt and smiling. The background shows a brick wall. A male voice says, <S>looking good, hey.<E> The camera then moves to an over-the-shoulder shot from the man in the black shirt, as he walks towards a door. The two people who were previously in front of him are now behind him, following him. Another male voice says, <S>Let's go.<E> The man walks through the door into a dimly lit room with many people. The camera moves to a medium shot of the man in the white shirt, from behind, as he enters the room. The room is filled with people, and there are yellow and red lights in the background. The man turns his head slightly to the left, revealing his face from the side. A third male voice says, <S>Jiburi, na.<E> The camera then shows a slightly closer shot of the man in the white shirt, still from behind, as he looks around the room. The room is still dimly lit with yellow and red lights, and there are other people in the background. The video ends with the man looking around the room, with his back to the camera.<AUDCAP>A friendly male voice speaks, followed by an enthusiastic male voice. Later, another male voice speaks conversationally, with slightly unclear pronunciation. Upbeat, lively background music, possibly pop or dance, plays throughout. Indistinct chatter and general party atmosphere sounds are present in the background.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_043_5.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_043_5.wav,187,1632,816
"The video starts with a medium shot of a crowd of people gathered around a car, looking at the broken windshield. The windshield has a large hole and cracks radiating from it. A man, wearing a blue t-shirt, is seen in the driver's seat, looking out through the broken windshield. He then steps out of the car, looking directly ahead, with the crowd of people behind him. The shot is a medium shot, with the man's upper body visible, as he walks towards the camera. The crowd of people in the background are watching him. The man has a determined expression on his face. The video ends with the man walking forward, leaving the car and the crowd behind.<AUDCAP>A loud, impactful 'whump' sound followed by a metallic 'clunk' at the beginning, then continuous indistinct crowd chatter and murmuring throughout the scene.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_004_2.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_004_2.wav,146,1632,816
"The video starts with a medium shot of two men in a classroom setting, one with a white do-rag on his head, and the other, a Caucasian man with short brown hair, wearing a white shirt and a dark blazer. The Caucasian man faces the camera, looking at the man with the do-rag, then looks down, before looking back up at the man with the do-rag. The camera focuses on the Caucasian man's facial expressions as he speaks, conveying a serious tone, stating, <S>self on.<E> Then he says, <S>No offense.<E> He continues, <S>But I'm probably not going to be here long enough to remember your name.<E> The man with the white do-rag has his back to the camera, with only the side of his head visible. The background is a blurry classroom.<AUDCAP>A clear male voice speaks with a serious, slightly condescending tone, against a background of faint, indistinct classroom ambient noise.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_019_5.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_019_5.wav,139,1632,816
"The video starts with a black convertible car driving forward on a paved road, followed by a black sedan car. On the left side of the road, there is a large white sign with text that is not clearly visible. On both sides of the road, there are numerous unfinished houses under construction, with visible scaffolding and piles of dirt. As the red pickup truck passes by, two people sitting in its back throw purple and yellow pom-poms into the air. A red SUV then drives into the frame from the left and continues forward. Two people in purple and yellow outfits are standing on the left side of the road, and two more are on the right side. The red SUV slows down, and as a yellow motorcycle drives past it, kicking up dust, a silver SUV enters the frame from the right and continues driving forward on the road.<AUDCAP>Loud, upbeat hip-hop music with a strong beat and some vocalizations plays throughout. Various vehicle engine sounds, including cars, a pickup truck, an SUV, and a distinct, high-pitched motorcycle engine with a prominent tire screech and dust-kicking sound effect. General outdoor ambient noise is also present.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_005_1.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_005_1.wav,214,1632,816
"The video starts with a medium shot of a man's back as he approaches a door. The man is wearing a dark hoodie. He reaches out his right hand to press a doorbell located on the wooden frame of the door. The door itself is made of several translucent panels separated by vertical wooden beams. A light fixture is visible above the door, casting a glow. After pressing the doorbell, the man lowers his hand and remains standing in front of the door, waiting. The background shows a wooden wall texture and some greenery.<AUDCAP>A distinct doorbell sound is heard, followed by a continuous electronic buzzing sound that persists throughout the clip.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_013_5.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_013_5.wav,144,1632,816
"The video starts with a group of six young men running down a narrow street in an urban environment. Concrete structures, possibly bridges or overpasses, are visible in the background, with power lines crisscrossing overhead. A large grey torii gate stands under one of the structures. On the right side of the street, there's a blue vending machine with 'SUNTORY BOSS COFFEE' written on it, and a building with a corrugated metal door. As they run, one of the men, wearing a white and black jacket, stops and looks down, then he and another man, wearing a black jacket and blue jeans, bend down to look through a gap in the corrugated metal door. A yellow tape with the words 'KEEP OUT' in English and Japanese is stretched across the opening. Another man in a black jacket and blue jeans then crouches and enters through the opening, followed by another man. The shot is a medium to long shot, moving closer to the subjects as they progress, suggesting a handheld camera style. The visual style is realistic.<AUDCAP>The sound of multiple running footsteps on a paved surface is prominent, along with faint, general ambient city sounds.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_083_12.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_083_12.wav,214,1632,816
"The video starts with a medium shot of a man and a woman standing in a garage, with a crowd of people in the background. The man is wearing a dark jacket with white stripes, and the woman is wearing a red top. A car with a man in the driver's seat is visible next to the woman. The camera then moves to a close-up shot of the car with the man in the driver's seat. The man smiles and looks around. The camera pans to the right, showing another car next to the first one. The woman then walks in front of the camera, obscuring the view of the cars. The video ends with a shot of the two cars side by side, with the crowd of people cheering in the background. The driver of the second car is also visible, looking forward.<AUDCAP>Loud, continuous engine revving, suggesting powerful cars or a race preparation. Overlaid with enthusiastic crowd cheering and clapping, indicating excitement and anticipation. The overall atmosphere is energetic and loud.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_097_1.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_097_1.wav,174,1632,816
"The video opens with a medium shot of a man wearing a white shirt and a grey t-shirt, standing to the right of a red car in what appears to be a garage or auto shop. The car, a Mitsubishi Lancer Evolution, is centrally positioned and has various racing modifications, including a carbon fiber hood with the 'RMR' logo. The background features yellow metal cabinets, tools, and shelves with various items, suggesting a well-equipped workspace. The man looks intently towards the left, his expression serious. As the video progresses, he shifts his gaze towards the right, appearing to react to something off-camera. The lighting in the garage is bright, illuminating both the man and the car clearly. The shot remains static throughout the clip. A male voice says, <S>first.<E> A male voice raps, <S>Get go if you wanna come get it.<E> A male voice raps, <S>I ain't getting down with it.<E> A male voice says, <S>get go.<E> A male voice says, <S>go.<E> <AUDCAP>A male voice speaks clearly in a rhythmic, slightly low tone. This is followed by a male rapper performing over an energetic hip-hop track with a strong beat. The vocal delivery is confident. A distinct, sharp car horn sound effect is heard.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_046_0.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_046_0.wav,122,1632,816
"The video opens with a medium shot of a young man sitting on a beige chair, facing forward, with a small white object visible in his right nostril. He is wearing a dark blue t-shirt and grey pants. To his right, a young woman with blonde hair, wearing a white patterned shirt and a blue denim skirt, sits with her arms crossed, looking directly at the camera. To her right, another young man, dressed in a purple football jersey, is seen holding a white cloth to his face. In the background, three police officers in uniforms are visible, two of whom are standing behind the seated individuals, and one is partially obscured by the young man in the purple jersey. Behind the police officers, a flag with the Arizona state seal is visible. The camera slowly zooms in on the young woman in the middle, focusing on her expression and appearance.<AUDCAP>Indistinct background chatter and ambient noise suggesting a public or office environment, followed by a clear, high-pitched electronic beep.<ENDAUDCAP>",/cpfs01/gongshukai/datasets/matrix_data/video/2b9696e33f2d625ba2d5_009_6.mp4,/cpfs01/gongshukai/datasets/matrix_data/audio/2b9696e33f2d625ba2d5_009_6.wav,150,1632,816
