text,video_path,audio_path,num_frames
"In a traditional East Asian temple setting, a group of people participates in a ceremonial ritual. In the foreground, a bearded man in a black and silver embroidered robe lights several red incense sticks from a large burning red candle. Next to him, a woman in a golden embroidered robe and matching hat stands solemnly. To her right, an elderly man with a long white beard, wearing an orange and red monk's robe, holds prayer beads and performs a gesture. Behind them, several men in dark robes and hats, and other figures, observe the ceremony. The scene suggests a moment of reverence and spiritual practice. <AUDCAP>Solemn, deep, resonant chanting, accompanied by a single, powerful gong sound. The chanting continues, creating a ceremonial atmosphere.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/1b/ef/1bef55c0e637d5058e79b44c0cfe7f9f,/cpfs01/dataset/OpenHumanVid/clips/part_010/1b/ef/1bef55c0e637d5058e79b44c0cfe7f9f,221
"The video captures a formal gathering in a traditional, elegantly decorated room. In the foreground, an older man in a dark blue traditional Chinese jacket places a small card or paper on a table. To his left, a young person in a black top with gold embroidered dragons watches him. To his right, a young man in a bowler hat, patterned jacket, and scarf also observes the older man. In the background, three young men in white traditional tops and one young woman in a black apron stand formally. <AUDCAP>Instrumental background music with a dramatic and slightly suspenseful tone is present. A subtle swishing sound accompanies the older man's movement.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/d4/89/d4896499c76531a10cfcdb020be92efb,/cpfs01/dataset/OpenHumanVid/clips/part_010/d4/89/d4896499c76531a10cfcdb020be92efb,168
"A young woman with brown hair styled in two bubble braids and bangs, wearing an orange and white striped polo shirt, sits indoors. Her expression is thoughtful and slightly melancholic as she looks to the side, then rests her head on her hand. Another person is partially visible in the blurred background. <AUDCAP>Light, upbeat, and playful background music with a simple, melodic tune plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/59/59/59594022507170dd7b983d9baee75d8e,/cpfs01/dataset/OpenHumanVid/clips/part_010/59/59/59594022507170dd7b983d9baee75d8e,290
"The video shows two individuals in an indoor setting: a woman with long red hair in a sleeveless floral dress with a red belt, packing or unpacking items near a cardboard box, and a silhouette of a person in a dark jacket or coat standing or sitting in the background. The scene takes place in a neutral-colored room with a staircase and soft, diffused lighting, creating a calm atmosphere. The man says, <S>Okay.<E> The woman responds, <S>Okay.<E> The man then says, <S>Yeah.<E> He then adds, <S>So, I'm.<E> <AUDCAP>A calm male voice says 'Okay', then 'Yeah', then speaks hesitantly. A calm female voice says 'Okay'. Soft, gentle background music plays.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/ef/43/ef43b1e217dbe3f7f0f0e6535ee508ab,/cpfs01/dataset/OpenHumanVid/clips/part_010/ef/43/ef43b1e217dbe3f7f0f0e6535ee508ab,222
"The video shows a single man, dressed in a green vest, long-sleeved shirt, and blue apron, with light skin and black hair, engaging in various activities in a traditional, indoor setting. He is seen standing, hanging up a blue garment, and walking away from the camera, surrounded by wooden furniture and natural light filtering through a barred window, creating a historical ambiance. <AUDCAP>Gentle, reflective background music plays with a soft melody, accompanied by the sound of clothing rustling as the man moves.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/77/b3/77b3623c58a4b6af633821ec028efebc,/cpfs01/dataset/OpenHumanVid/clips/part_010/77/b3/77b3623c58a4b6af633821ec028efebc,137
"A young adult woman with fair skin and reddish-brown hair tied in a half-up, half-down style, wears delicate star-shaped earrings and a light-colored top. She sits in a cozy indoor setting with warm, intimate lighting and blurred bokeh lights in the background. She smiles gently, looking slightly upwards and to the right, her head moving subtly. <AUDCAP>Soft, uplifting instrumental music featuring acoustic guitar, drums, and a synth pad, played at a slow tempo, creating a cheerful and gentle atmosphere.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/ae/e6/aee6c74784fc1253dd067342bc038287,/cpfs01/dataset/OpenHumanVid/clips/part_010/ae/e6/aee6c74784fc1253dd067342bc038287,191
"The video shows a young individual with dark hair and light skin tone, wearing a green hoodie and distinctive red and silver over-ear headphones, intensely focused on a computer screen in a blurred indoor environment with modern furnishings. The person's posture is slightly leaned forward, with minimal movements, as they engage with the task at hand. <AUDCAP>Light, playful background music with electronic instrumentation plays throughout the scene.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/50/b9/50b9f38828279475bb5c548ee96cbc3e,/cpfs01/dataset/OpenHumanVid/clips/part_010/50/b9/50b9f38828279475bb5c548ee96cbc3e,252
"A man in an orange shirt and a woman in a light pink pajama-style shirt share a tender kiss indoors, surrounded by colorful balloons. The soft, warm lighting creates a dreamy and intimate atmosphere, enhancing the romantic moment as the couple's gentle and affectionate movements bring them closer. <AUDCAP>Gentle, romantic instrumental music with a soft, melodic tune plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/96/00/9600e88cf37cafea433131fdda44a1b0,/cpfs01/dataset/OpenHumanVid/clips/part_010/96/00/9600e88cf37cafea433131fdda44a1b0,199
"A young woman with dark, straight hair and bangs, wearing a white collared jacket over a white top, walks steadily through a modern indoor lobby or entrance area. She wears large, distinct earrings and has a pink shoulder bag strap visible. Her expression is calm and neutral. The well-maintained space features potted green plants in white planters and natural light, with glass doors visible in the background. <AUDCAP>A soft, pleasant, instrumental background melody plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/53/3a/533af9bffb765ff1b0b2bd6e845b02ff,/cpfs01/dataset/OpenHumanVid/clips/part_010/53/3a/533af9bffb765ff1b0b2bd6e845b02ff,159
"A young man, dressed in traditional Chinese attire adorned with a phoenix crown and a robe featuring intricate silver embroidery, stands solemnly in a dimly lit room with a dark blue curtain and a wooden structure, his contemplative expression illuminated by warm lighting as he holds a ceremonial sword. <AUDCAP>Dramatic, slightly suspenseful instrumental music plays, accompanied by a metallic swishing sound, resembling a sword being handled.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/9d/e9/9de90b834111a0ab3418216e950052a9,/cpfs01/dataset/OpenHumanVid/clips/part_010/9d/e9/9de90b834111a0ab3418216e950052a9,221
"The video shows a line of four individuals, dressed in dark, formal uniforms and distinctive black hats, standing attentively on a flat, industrial rooftop amidst a backdrop of large cylindrical structures under an overcast sky. Their serious and formal demeanor is evident as they focus intently on a distant point, their backs to the camera. Two of them are holding firearms. <AUDCAP>Intense, suspenseful instrumental music with a driving beat plays. The sound of a gun cocking or being handled is heard distinctly.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/03/06/03066e41a9e102353940ff667e74c6a4,/cpfs01/dataset/OpenHumanVid/clips/part_010/03/06/03066e41a9e102353940ff667e74c6a4,151
"In a forest setting with tall trees and dappled sunlight, a person in a tie-dye shirt and brown shorts assists another person, wearing a light-colored top, blue jeans, and knee pads, as they climb into the back of a vintage light blue van. A third person is also partially visible entering the passenger side of the vehicle. <AUDCAP>Upbeat, cheerful pop music with a distinct melody and male vocals plays throughout. Subtle sounds of movement and interaction with the vehicle are present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/be/a7/bea73fcc652e7828e05399e14c447b55,/cpfs01/dataset/OpenHumanVid/clips/part_010/be/a7/bea73fcc652e7828e05399e14c447b55,157
"In the video, a single woman stands outdoors in a park or garden setting, surrounded by greenery and trees, wearing a sleeveless striped dress and a watch on her left wrist as she focuses intently on her white smartphone. The serene atmosphere is enhanced by the presence of a large white horse statue and yellow poles in the background, set against a bright and calm daytime lighting. <AUDCAP>Instrumental background music plays, featuring a clear, melodic guitar and a steady, rhythmic drum beat.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/cf/67/cf676322e106dddaaddda6372c5b9885,/cpfs01/dataset/OpenHumanVid/clips/part_010/cf/67/cf676322e106dddaaddda6372c5b9885,167
"A young child, approximately 6 to 10 years old, stands in a serene rural setting, wearing a light-colored shirt and dark pants with a red object hanging from their waist, as they gaze slightly off-camera amidst a backdrop of thatched-roof houses and a dirt or sandy ground. The child's dark hair and light skin tone are set against the warm, golden light of a late morning or early afternoon in a rustic Chinese village. <AUDCAP>A cheerful, traditional-sounding instrumental melody plays in the background, accompanied by faint, indistinct sounds of people talking and general ambient activity.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/1e/c4/1ec44230b71819ee013363274b992d9e,/cpfs01/dataset/OpenHumanVid/clips/part_010/1e/c4/1ec44230b71819ee013363274b992d9e,125
"A male medical professional, dressed in blue scrubs, a surgical mask, glasses, and gloves, is meticulously preparing medical instruments or equipment. He is focused on a task involving a green surgical drape. In the sterile hospital room, various medical monitors display vital signs and waveforms, and a ventilator system with tubing is visible in the background. <AUDCAP>Instrumental background music with a calm, slightly dramatic, and suspenseful tone, reminiscent of a medical drama soundtrack.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/a0/8c/a08cd68a6630f70267886fe52998172e,/cpfs01/dataset/OpenHumanVid/clips/part_010/a0/8c/a08cd68a6630f70267886fe52998172e,125
"The video shows a young individual with long, dark hair and glasses, wearing a red top, intensely focused on reading or studying amidst a warm and cozy indoor setting with a bookshelf filled with various books. The quiet, studious atmosphere is characterized by soft lighting and a hunched posture, suggesting a dedicated and concentrated individual. <AUDCAP>Soft, contemplative instrumental music is playing.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/6d/7a/6d7a639d6f4a7d2a0469b91eb9241fc3,/cpfs01/dataset/OpenHumanVid/clips/part_010/6d/7a/6d7a639d6f4a7d2a0469b91eb9241fc3,149
"A lone figure, dressed in a light-colored jacket, dark pants, and white shoes, walks along a rain-soaked path at night, their posture indicating a forward stride as they hold a slightly tilted umbrella. The dimly lit, reflective water surface of the path, surrounded by a dark, forested area, provides a serene and contemplative backdrop for the solitary individual's journey. <AUDCAP>The prominent sound is steady rainfall, creating a continuous ambient soundscape.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/23/6f/236feb78acda9dd9fbb4f784a67d3d18,/cpfs01/dataset/OpenHumanVid/clips/part_010/23/6f/236feb78acda9dd9fbb4f784a67d3d18,177
"The video shows a single person seated at a table in a bar-like setting, wearing a white top, a green and white patterned jacket, a colorful headscarf or headwrap, and statement necklace and earrings, with black hair and a light skin tone. The person remains relatively still, with occasional slight movements. A hand enters the frame to place something on the table. The background features a blue wall, a neon sign, and bottles of green liquid on the table. <AUDCAP>Gentle, rhythmic, upbeat electronic music with a distinct melody and percussion. A subtle clinking sound is heard as a hand places an object on the table. No speech is present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/16/2f/162fa03f22523c3f1627dd589b5caf9b,/cpfs01/dataset/OpenHumanVid/clips/part_010/16/2f/162fa03f22523c3f1627dd589b5caf9b,368
"A person with short, light brown hair and light skin tone is seen in a casual setting, wearing a pink jacket with 'N.Y.' text partially visible. They hold a black shoe in their hand, bringing it close to their face, appearing to smell or inspect it with a thoughtful expression. In the background, a dartboard is visible on the left and blurred green bottles are on the right. <AUDCAP>Uplifting, rhythmic background music with a clear melody and beat is present. No speech is heard.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/a8/77/a8774cbca68ff7431a80ad1291c52d31,/cpfs01/dataset/OpenHumanVid/clips/part_010/a8/77/a8774cbca68ff7431a80ad1291c52d31,124
"A woman with dark hair and light skin, wearing a dark blue 'DEPARTMENT GYM' hoodie, sits at a table in a room with shoji paper sliding doors. She drinks from a cup, looking upwards after taking a sip. A potted plant and a plate of food are on the table. <AUDCAP>Upbeat, cheerful instrumental music plays throughout the clip. A distinct gulping sound is heard as the woman drinks.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/43/de/43dea045983a418ad0c0bb978a8d744a,/cpfs01/dataset/OpenHumanVid/clips/part_010/43/de/43dea045983a418ad0c0bb978a8d744a,195
"A man in traditional light-colored robes is shown in a close-up, looking downwards with a pensive expression. His long, dark hair is styled with a white jade ornament. The back of another person's head, with styled hair and ornaments, is partially visible to the right. The background features wooden structures and some green foliage. <AUDCAP>Soft, melodic instrumental background music plays throughout, creating a calm and contemplative atmosphere.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/2c/28/2c289f50f5ce8995d2751e2214ea657b,/cpfs01/dataset/OpenHumanVid/clips/part_010/2c/28/2c289f50f5ce8995d2751e2214ea657b,276
"A young woman, adorned in a pink traditional Chinese-style garment with lace and an elaborate headpiece featuring silver chains, pearls, and pink floral accents, is shown from the chest up. Her dark hair is styled in an intricate updo. She possesses fair skin and delicate features, her expression transitioning from a thoughtful downward gaze to a subtle, gentle smile as she looks slightly to her left. The background is softly blurred, displaying a warm-toned wooden architectural structure, indicating a traditional setting. <AUDCAP>Soft, traditional Chinese instrumental music with a gentle, reflective melody, possibly played on a guzheng. Very subtle ambient insect sounds are present in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/65/2a/652aabe2f4472c71a83665b815fa8bf1,/cpfs01/dataset/OpenHumanVid/clips/part_010/65/2a/652aabe2f4472c71a83665b815fa8bf1,138
"Two individuals, a female and a male, are seated side by side in a serene floral setting. The female wears a pink, translucent garment and a decorative headpiece, while the male is in a traditional light-colored robe. They are amidst a vibrant backdrop of pink and yellow flowers and green vines. The female gazes off to the side with a contemplative expression, and the male makes a subtle hand gesture, appearing to conjure a small orb of light.<AUDCAP>A soft, ethereal, traditional-style instrumental music plays throughout. A subtle magical sound effect is heard when the male makes a hand gesture.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/24/7b/247b79a677c8696fd9b7ff2e6bf02e23,/cpfs01/dataset/OpenHumanVid/clips/part_010/24/7b/247b79a677c8696fd9b7ff2e6bf02e23,225
"The video shows a single woman, dressed in traditional attire with pale skin and an elaborate hairstyle, sitting at a wooden table in a richly decorated, rustic environment, surrounded by objects such as a teapot, vase, and lanterns, as she slouches in contemplation. <AUDCAP>Soft, serene, melodic background music plays.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/8b/f3/8bf3d7f1b624f23393c44bceadbdbf51,/cpfs01/dataset/OpenHumanVid/clips/part_010/8b/f3/8bf3d7f1b624f23393c44bceadbdbf51,153
"A single person with dark, intricately braided hair is shown from behind. The hair is adorned with delicate flower-shaped hairpins, including a pink one with a central pearl and golden filigree, and a purple and yellow one. A hand is seen carefully adjusting the hair accessories with a white, scalloped hair stick, moving in gentle, deliberate motions. The person's face and body are obscured from view, and the scene is set against a muted, solid gray background that highlights the intricate details of their hair.<AUDCAP>Gentle, melodic East Asian instrumental music plays softly in the background. No speech or distinct sound effects are present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/4f/08/4f0872b09171e38d14aefe28eda43c10,/cpfs01/dataset/OpenHumanVid/clips/part_010/4f/08/4f0872b09171e38d14aefe28eda43c10,174
"The video shows a single individual with a light skin tone, adorned with a vibrant floral hairpiece, standing upright in a serene outdoor setting with a blurred background of a garden or floral arrangement, wearing a white traditional or formal attire. The character's elegant appearance is complemented by the peaceful ambiance of the surroundings. <AUDCAP>Gentle and melodic instrumental music, characteristic of traditional East Asian styles.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/f6/71/f6717eca567da57b77896a3ba24479ca,/cpfs01/dataset/OpenHumanVid/clips/part_010/f6/71/f6717eca567da57b77896a3ba24479ca,215
"In the video, three individuals - two women and one man - are seen in a traditional or ancient outdoor setting with bamboo or wooden structures in the background. The women, both in their twenties or thirties with black hair and fair skin, are engaged, with one holding a green plant and the other a wooden staff, while the man is not described. <AUDCAP>A calm and melodic traditional Chinese instrumental piece is playing softly in the background. No speech or distinct sound effects are present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/a5/a7/a5a74b0398da678392bf3f83f62a09f1,/cpfs01/dataset/OpenHumanVid/clips/part_010/a5/a7/a5a74b0398da678392bf3f83f62a09f1,164
"The video features a young woman in her twenties, dressed in a vibrant yellow traditional garment, interacting with a rugged rock surface in a serene outdoor setting, her long dark hair styled in a side braid adorned with a decorative hairpin. She moves with gentle deliberation, extending her arm to touch the rock and cradling a small green plant, surrounded by lush greenery and the natural beauty of the outdoors. <AUDCAP>A dramatic, instrumental musical score with an Asian influence plays throughout. A distinct tearing or pulling sound effect is heard as the woman extracts a plant from the rock, followed by a light, chime-like sound effect as she smiles.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/b8/e7/b8e735bccb942fed63c50ea0a4e1c578,/cpfs01/dataset/OpenHumanVid/clips/part_010/b8/e7/b8e735bccb942fed63c50ea0a4e1c578,291
"The video shows a single person, dressed in traditional attire with long, dark hair and a headpiece, stirring a large pot with a long wooden stick in a serene outdoor courtyard setting surrounded by a wooden building with multiple levels and lush greenery. The individual's focused movements and upright posture convey a sense of concentration as they work in the rustic environment. <AUDCAP>Traditional Asian instrumental music plays with a rhythmic percussive element. The sound of a wooden stick scraping against a pot is also audible.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/a0/d0/a0d07e610fbfb8146c557ba9912cccc5,/cpfs01/dataset/OpenHumanVid/clips/part_010/a0/d0/a0d07e610fbfb8146c557ba9912cccc5,138
"A woman is seated on a rock at the base of a cascading waterfall. She wears a traditional white and brown outfit with her long hair tied back, exuding a sense of calm contemplation. The lush green surroundings and soft lighting create a peaceful atmosphere. <AUDCAP>Calming, melodic instrumental music plays, accompanied by the prominent sound of flowing water from the waterfall.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/99/4e/994eb0661a5b04e4a025aa9293dae79f,/cpfs01/dataset/OpenHumanVid/clips/part_010/99/4e/994eb0661a5b04e4a025aa9293dae79f,126
"The video features a poised woman, likely in her thirties, with dark hair and fair skin, dressed in a light-colored, intricately embroidered garment, as she moves subtly and gracefully through a richly decorated, indoor setting with red lanterns and traditional wooden structures. The woman's refined appearance and the cultural atmosphere of the setting, complete with an illuminated sign featuring Chinese characters, create a visually captivating scene. She turns her back to the camera, revealing the back of her head adorned with hair accessories. <AUDCAP>Traditional Chinese instrumental music plays in the background, accompanied by faint, indistinct ambient sounds of people moving or murmuring.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/17/bf/17bfeb8c0be9957f266d727d613f9875,/cpfs01/dataset/OpenHumanVid/clips/part_010/17/bf/17bfeb8c0be9957f266d727d613f9875,245
"In the video, a group of around 10 people, dressed in traditional attire, are participating in a solemn ritual in a dimly lit, ornately decorated temple or ceremonial hall, with men in formal clothing and women in long, flowing robes, all kneeling before a central altar adorned with offerings and incense. The group, led by a central figure in a position of authority, moves in a coordinated manner, bowing, clapping, and showing reverence through their postures and movements. <AUDCAP>Calm, traditional East Asian instrumental music plays in the background, creating a ceremonial atmosphere.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/fc/60/fc603c74c590a155ec7333667efcab1a,/cpfs01/dataset/OpenHumanVid/clips/part_010/fc/60/fc603c74c590a155ec7333667efcab1a,188
"A single middle-aged man, dressed in a formal gray suit with a vest and white shirt, with a receding hairline, glasses, dark skin, and a beard, stands in a dimly lit elevator with reflective glass walls. He places his hand in his pocket while looking down, then looks up, and then looks down again. The elevator descends, and the scene cuts to his lower body. He is then seen standing in the elevator from a lower perspective, with metal bars in the foreground and a faint hexagonal pattern on the wall behind him. <AUDCAP>A continuous low hum of machinery is present. A subtle whooshing sound is heard as the elevator moves, followed by a soft thud as it comes to a stop.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/11/63/1163d77c61d1a418d99ad42100a8adc2,/cpfs01/dataset/OpenHumanVid/clips/part_010/11/63/1163d77c61d1a418d99ad42100a8adc2,122
"The video shows numerous individuals dressed in Western-style clothing lying motionless on barren, sandy ground, amidst a hilly backdrop under an overcast sky. Two figures in modern, dark tactical gear walk among the bodies. One figure is partially visible on the left, walking away from the camera. Another figure, further back on the right, also walks away. The camera is low to the ground, focusing on the bodies in the foreground. <AUDCAP>Footsteps are heard on sandy ground, followed by the distinct sound of a gun being cocked, then a single gunshot. A subtle, low atmospheric drone is present in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/78/5e/785e627fce613dd0d3198b863060b56c,/cpfs01/dataset/OpenHumanVid/clips/part_010/78/5e/785e627fce613dd0d3198b863060b56c,147
"The video shows a woman with dark hair and skin, wearing a light-colored blouse and dark pants, carrying a black shoulder bag, as she walks towards the camera in a dusty, barren desert landscape. A man in a black uniform stands to her left, looking into the distance, while other people are visible in the background, some lying on the ground, amidst what appears to be a desolate and chaotic environment with vehicles and debris. She states, <S>The passage wasn't easy.<E> <AUDCAP>A calm and clear female voice speaks in English. A subtle, ominous atmospheric sound plays throughout the scene, contributing to a tense mood.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/e0/ec/e0ecb201411ef62a9817e8600510d755,/cpfs01/dataset/OpenHumanVid/clips/part_010/e0/ec/e0ecb201411ef62a9817e8600510d755,125
"The video shows a close-up of a person with dark hair adorned with a white flower and a small floral arrangement, as a second person's hand gently touches the flowers in a delicate and intimate gesture. The scene is set against a blurred background, bathed in soft, warm lighting that highlights the intricate details of the hair and flowers. <AUDCAP>Gentle, calming traditional music plays.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/01/73/0173cc1a5ba1b802f3ea9cd3d51ee358,/cpfs01/dataset/OpenHumanVid/clips/part_010/01/73/0173cc1a5ba1b802f3ea9cd3d51ee358,198
"The video shows two individuals, a woman and a man, walking together in a serene outdoor setting. The woman wears a beige dress and carries a brown shoulder bag, while the man wears a dark blue shirt and white pants. They stroll through a well-maintained residential area with modern buildings, palm trees, and a paved pathway lined with bushes and trees, passing through a metal gate. <AUDCAP>Upbeat, light pop music plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/d7/4b/d74b7f56fc82acb5508fa90765a2ba01,/cpfs01/dataset/OpenHumanVid/clips/part_010/d7/4b/d74b7f56fc82acb5508fa90765a2ba01,189
"In a modern, well-lit lobby, a man in a brown suit holds a black briefcase and a pink suitcase, standing and looking towards the left. Behind him, a large screen displays 'Seventh Second BANK OF SINGAPORE'. A circular light fixture is on the wall to his right. A woman in a pink dress, carrying a black clutch bag with a decorative buckle, walks away from the camera, with the man now blurred in the background and a red chair partially visible on the right. <AUDCAP>Calm, smooth, instrumental background music with a light, slightly jazzy feel, consistently playing throughout the video. No speech or distinct sound effects are present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/11/01/11013140b02ddabf76cc254a9e7ff52d,/cpfs01/dataset/OpenHumanVid/clips/part_010/11/01/11013140b02ddabf76cc254a9e7ff52d,184
"In the video, three individuals - two men and one woman - stand together in a somber and reflective moment, with one man offering support by placing his arm around the woman's shoulder and the other holding her arm. The woman is flanked by the two men, who are dressed in casual attire, amidst a serene outdoor setting with a metal gate, greenery, and a structured background, possibly in a residential or institutional area. <AUDCAP>Solemn, gentle background music plays.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/7d/4a/7d4a1602ff315afb477f182d003a6b46,/cpfs01/dataset/OpenHumanVid/clips/part_010/7d/4a/7d4a1602ff315afb477f182d003a6b46,128
"A young man wearing a black headwrap and traditional attire, with his hands clasped in front, stands solemnly amidst a group of people and horses. To his right, another man with long dark hair and a white fur stole also looks ahead with a serious expression. They are part of a caravan, with other people and pack horses visible in the background against a hazy, open landscape. <AUDCAP>Traditional instrumental music, possibly Asian folk, plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/d0/f8/d0f895c15d3b9db64a3b9abde9795865,/cpfs01/dataset/OpenHumanVid/clips/part_010/d0/f8/d0f895c15d3b9db64a3b9abde9795865,141
"In a futuristic command center, a woman in a blue and black uniform, adorned with a badge, sits at a high-tech table. She initially sips from a metallic mug, then places it down. A holographic display appears before her, on which she focuses intently as she speaks, <S>Search personnel database for the Vega Mining Consortium. Name, Priella Vesc.<E> A computerized voice responds, <S>Search complete. No results.<E><AUDCAP>Calm, evolving sci-fi background music plays throughout. A clear, serious female voice speaks. A clear, synthesized female computer voice responds.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/b1/66/b1660cc87e64fa6aa44867327a9ae56d,/cpfs01/dataset/OpenHumanVid/clips/part_010/b1/66/b1660cc87e64fa6aa44867327a9ae56d,466
"An elderly man with a bald head, wearing a black tuxedo and bow tie, looks down and to the side, speaking to a woman with dark hair who is listening intently. The setting is a dimly lit formal event. The man asks, <S>And who is watching over you?<E> <AUDCAP>A male voice, deep and serious, speaks with a questioning tone. Faint, elegant instrumental music plays in the background, accompanied by indistinct murmuring and ambient crowd sounds, suggesting a refined social gathering.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/1f/cd/1fcd62eff0d272f4cd865033d6de0b1c,/cpfs01/dataset/OpenHumanVid/clips/part_010/1f/cd/1fcd62eff0d272f4cd865033d6de0b1c,182
"In the video, two individuals, a middle-aged woman with dark hair and a young man with dark hair, are seen in a clinical setting, likely a hospital or clinic, wearing white lab coats as they engage in a discussion. The woman is gesturing and explaining, while the man listens intently, surrounded by a bulletin board, shelves, and a door in a professional environment. <AUDCAP>Gentle, emotional instrumental music plays throughout the segment.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/06/ab/06ab19fa5c6389652f0d5d2d93370148,/cpfs01/dataset/OpenHumanVid/clips/part_010/06/ab/06ab19fa5c6389652f0d5d2d93370148,153
"A man, dressed in a gray coat and blue tie, stands inside a cluttered metal storage container. He holds a dark object, possibly a gun, in his right hand as he observes his surroundings. He takes a few steps forward and then crouches down. The room contains a large metal trunk, boxes, and various other items, with greenery visible through the open doorway. <AUDCAP>A distinctive 'whoosh' sound effect is heard.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/7c/50/7c50c69da1d05e91713ff9eafb4b6896,/cpfs01/dataset/OpenHumanVid/clips/part_010/7c/50/7c50c69da1d05e91713ff9eafb4b6896,300
"A young Black woman with braided hair in a high ponytail, wearing a light-wash denim jacket over a tie-dye shirt and silver hoop earrings, smiles and looks towards another woman. The second woman, whose back is to the camera, has dark, shoulder-length hair and is also looking towards the first woman. They are outdoors in a park-like setting with green trees and stone structures in the background. The first woman says, <S>Yeah.<E> She then adds, <S>That sounds good.<E> The second woman responds, <S>Okay.<E> and then, after a brief chuckle, says, <S>Okay.<E> <AUDCAP>Soft, melodic pop music with a female vocalist and keyboard/guitar accompaniment plays in the background. A clear, gentle female voice speaks, followed by a second female voice with a brief laugh. The overall tone is light and conversational.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/e5/e9/e5e977b4e81c2542dad4c77c4d6af54d,/cpfs01/dataset/OpenHumanVid/clips/part_010/e5/e9/e5e977b4e81c2542dad4c77c4d6af54d,144
"The video shows two individuals, a young woman in a light pink tracksuit and a young woman in a blue and black checkered sweater with a backpack, engaged in a conversation on a college or school campus. They are standing near a doorway with a decorative metal screen on a building, with a tree displaying autumn leaves and other people blurred in the background. The scene is bathed in soft, late afternoon light. The woman in the pink tracksuit turns to the woman in the checkered sweater and asks, <S>You told her what?<E> <AUDCAP>A female voice speaks with a surprised, questioning tone. Gentle, melodic background music is present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/d8/da/d8da9fbb77a903726752919051dafeda,/cpfs01/dataset/OpenHumanVid/clips/part_010/d8/da/d8da9fbb77a903726752919051dafeda,123
