text,path,num_frames
"The video starts with a close-up shot focusing on a man's face, displaying cuts and blood. He has short brown hair and is wearing a brown striped shirt. He appears to be speaking to someone who is only partially visible on the left side of the frame, with only their white shirt and shoulder being seen. In the background, there is a dark green car with visible headlights and bumper, suggesting a damaged front. The setting appears to be outdoors, with a sandy or dirt ground visible. The man's facial expression suggests he is in pain or discomfort, and he is looking down and to the side as he speaks. The camera remains static throughout the video, maintaining the close-up perspective on the man's face. The man appears to be Paul Walker from the Fast and Furious franchise.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_096_sdr_7.mp4,130
"The video starts with a close-up shot of a group of men in orange jumpsuits, their hands chained together, walking in a single file line. They are being led by a man in a police officer's uniform. In the background, there is a large white bus with the word ""DEPARTMENT"" visible on its side. The camera then zooms in on a man with a beard and long hair, followed by a bald man with a mustache, and then a man with long dreadlocks. The camera then moves past them to reveal another bald man, who is presumably Vin Diesel's character, followed by a man with a mustache. The shot concludes with the men continuing to walk alongside the bus. The scene portrays a prison transport sequence from the Fast & Furious franchise.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_098_sdr_2.mp4,193
"The video starts with a close-up shot of a man lying face down on a car hood, seen through the cracked windshield of a vehicle. He is wearing a dark sleeveless top and has multiple tattoos on his arms, as well as several rings on his fingers. His head is resting on the hood, with a portion of a car tire visible behind his head. The background is blurred, showing what appears to be a bright, possibly outdoor, environment. The shot remains static, focusing on the man's motionless body and the cracked glass, indicating a scene of aftermath or distress. The visual style is realistic.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_095_sdr_3.mp4,86
"The video opens with a close-up, high-angle shot, focusing on a crumpled gray car door with visible damage. The camera then slightly shifts, revealing a man seated in what appears to be a crashed car, surrounded by crumpled metal. He is wearing a dark brown, short-sleeved collared shirt and has short brown hair. He looks down, and as the shot continues, a large, dark red stain, possibly blood, becomes visible on his shirt, near his left shoulder. The shot remains a close-up, focusing on the man and the damaged car interior.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_095_sdr_2.mp4,63
"The video opens with a low-angle shot of a dry, decaying tree trunk and branches lying on the ground, with green grass in the foreground. In the background, there are rolling hills covered in dry, golden-brown grass. A hazy, light blue sky is visible above the hills. As the video progresses, a large, dark-colored bus with ""LOS ANGELES COUNTY SHERIFF'S DEPARTMENT"" written on its side appears from the right side of the frame and moves left across the mid-ground, passing behind the tree trunk. The bus continues to move from right to left, gradually becoming smaller as it travels further into the distance along the fence line, disappearing behind the hills as the video ends.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_098_sdr_3.mp4,199
"The video starts with an over-the-shoulder shot of a man in a suit and tie. He is seen from the chest up, with his head slightly bowed as he looks down at something out of frame. His hair is short and dark, and he has a serious expression on his face. The man is wearing a white collared shirt with a black tie and a dark grey suit jacket. To the left of the frame, the dark-haired head and shoulder of another person are visible, slightly out of focus. The background is blurred, showing a beige wall and what appears to be a light source or window on the right side. The man's gaze remains fixed downwards throughout the clip, and there is no significant movement from either visible person.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_029_sdr_0.mp4,64
"The video starts with a medium shot of two white SUV-like vehicles, possibly Chevrolet Suburbans, driving on a dirt road in what appears to be a rural or small-town setting. The camera is positioned behind the first vehicle, which is a light-colored SUV with a roof rack holding a spare tire and a metal cage-like structure at the back. As the vehicles move slowly, several young men are visible standing on the right side of the road, observing the passing cars. The background features light-colored buildings with terracotta roofs and a few trees. Power lines and utility poles are visible overhead. The vehicles continue to move forward, and as the first SUV passes the group of young men, one of them can be seen holding a soccer ball. More people are visible further down the road. The video concludes as the last SUV passes out of frame, leaving the group of young men in view.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_085_sdr_3.mp4,60
"The video starts with a high-angle shot of a group of six young boys playing soccer on a cobblestone street. The boys are positioned in the center of the frame, their shadows extending long on the ground due to the sun shining from the upper right. One boy in a red shirt dribbles the soccer ball as another in a light blue shirt tries to take it from him. Another boy in a yellow shirt stands to the right, observing the play. In the background, two adults walk along a sidewalk next to a yellow wall. The boys continue to interact with the ball, passing and dribbling within the group. The camera remains static throughout the video, maintaining the high-angle perspective, showing the boys' movements and the surrounding street environment.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_085_sdr_1.mp4,115
"The video opens with a medium shot of Brian O'Conner (Paul Walker) from The Fast and Furious franchise, standing prominently in the foreground, facing forward with a serious expression. He is dressed in a black suit with a white shirt and a dark tie, with his hands in his pockets. Behind him, parked in a diagonal line, are several black sedan cars, resembling police vehicles, with their doors open. In the mid-ground, slightly to the right, another man in a similar black suit stands, facing towards Brian. In the background, there are green trees and what appears to be a graveyard with tombstones partially visible, suggesting an outdoor, possibly somber, setting. The lighting is bright, indicative of daylight. The camera slowly zooms in on Brian, maintaining the medium shot.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_016_sdr_3.mp4,74
"The video opens with a medium shot of a man and a woman in an outdoor setting. The man, bald and wearing a light-colored long-sleeved shirt, is positioned on the left side of the frame, facing the woman. The woman's back is mostly to the camera, with only the side of her face and dark hair visible on the right. She leans in and kisses the man's cheek. After the kiss, she slightly pulls back, and both look at each other. The background appears to be a natural landscape under bright lighting.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_084_sdr_8.mp4,53
"The video opens with a medium close-up shot of a bald man with sunglasses, identified as Vin Diesel from the movie Fast and Furious, standing with his arms crossed. He is wearing a light-colored short-sleeved shirt. In the background, out of focus, two large oil pumps are visible against a clear blue sky. The camera slowly zooms in on Vin Diesel, maintaining focus on him while the oil pumps remain blurred in the background. His expression remains neutral throughout the shot. The lighting is bright and clear, indicating an outdoor setting during daytime.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_016_sdr_2.mp4,116
"The video starts with a close-up shot of Paul Walker, who has short brown hair and a light beard, looking towards the right side of the frame with a serious expression. He is wearing a white collared shirt and a dark suit jacket, with a clear earbud and a coiled wire visible on his right ear, indicating he is a security agent. The background is blurred, but the dark blue or black roof of a vehicle is visible behind him. As the video progresses, he slightly turns his head towards the right. The lighting highlights his facial features, casting some shadows that add to his intense gaze.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_016_sdr_9.mp4,115
"The video shows a close-up shot of a bald man with a serious expression, looking towards the right side of the frame. He has dark eyes and a furrowed brow, suggesting deep thought or concern. The man is wearing a light-colored, possibly white or light gray, long-sleeved waffle-knit shirt. The background is out of focus but appears to be an outdoor setting with light brown or tan hues, suggesting a desert or arid landscape under a bright sky. The camera remains static throughout the shot, focusing solely on the man's face and upper body.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_084_sdr_10.mp4,71
"The video starts with a medium shot of a man from the chest up, positioned slightly to the left of the frame. He has short, light brown hair and is wearing a dark suit with a white shirt and a dark tie. A small, dark badge is clipped to his lapel on the left side of his chest. His head is initially tilted downwards, and he slowly lifts a black telephone receiver to his right ear. As he lifts the receiver, his gaze shifts slightly upwards, looking directly ahead, and he holds the receiver firmly against his ear with his right hand. The background is dark and out of focus, with blurry light sources visible in the upper right quadrant of the frame, suggesting a large window or illuminated structure. The man is Paul Walker from the movie Fast Five.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_024_sdr_4.mp4,132
"The video opens with a two-shot of a man and a woman in profile, facing each other. The man, with a bald head and wearing a light-colored, ribbed shirt, is positioned on the left side of the frame. The woman, with long dark hair, is on the right side of the frame. Both figures are silhouetted against a bright, light-colored background, suggesting an outdoor setting with ample sunlight. The man's left hand is on his chest. They maintain eye contact throughout the video. The lighting highlights their profiles, with some light catching the man's shirt. The background appears to be a sandy or desert-like landscape, blurred to keep focus on the subjects. The shot remains static, capturing the intimate moment between the two individuals.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_084_sdr_7.mp4,102
"The video starts with a wide shot of three cars parked on a dirt lot, overlooking a valley with a city nestled among hills during sunset. A white Subaru Impreza WRX STI and a dark gray 1970 Dodge Charger are parked on the left, while a white Porsche Cayman is positioned on the right. Two men are standing near the cars, one near the Subaru and the other near the Charger. As the video progresses, the white Porsche Cayman drives off to the right, kicking up dust. The two men remain standing near the Subaru and the Charger, looking towards the direction the Porsche drove off. The background remains constant, showcasing the vast landscape and the distant city.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_084_sdr_12.mp4,136
"The video opens with a medium shot of Brian O'Conner from Fast and Furious, a man with short brown hair and a beard, wearing a black suit, white shirt, and striped tie. He stands facing forward with a serious expression, and an earpiece is visible on his right ear. To his right, another man in a similar suit is partially visible, while in the background, a third man in a suit is seen taking a photo with a large camera. The setting appears to be a cemetery with gravestones and green grass. As the video progresses, the camera zooms in on O'Conner's face, maintaining the serious expression. The shot then transitions to an over-the-shoulder view of O'Conner, looking towards a hill in the distance. The hill features an oil pumpjack and a palm tree, with numerous gravestones visible in the foreground, suggesting the cemetery extends to the base of the hill. Two men in suits walk from left to right across the foreground of the cemetery.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_016_sdr_8.mp4,214
"The video starts with a high-angle shot showing a city with highways, buildings, and a canal. A helicopter with two blades is flying low over the highway. The camera then cuts to a slightly lower angle, still showing the city and the helicopter flying. The helicopter then ascends, revealing a panoramic view of the city skyline in the distance. The helicopter continues to fly upwards and further into the distance, as the buildings become smaller.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_055_sdr_8.mp4,64
"The video opens with a wide shot of a vast, golden-brown field under a clear, light blue sky. A two-lane road, marked with a solid white line and a broken yellow line, stretches horizontally across the lower third of the frame. In the distance, a large rock rests on a small hill within the field. As the camera tracks along the road, a large white and black bus with the words ""LOS ANGELES COUNTY SHERIFF'S DEPT"" written on its side, approaches from the right side of the frame and moves toward the left, passing out of view. The bus is clearly visible, with its front and side aspects in view as it moves swiftly. The surrounding landscape remains consistent, with the dry, golden grass and distant hills under a soft blue sky.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_098_sdr_5.mp4,108
"The video starts with a close-up shot of a man's face, displaying a serious expression, with only his head and upper chest visible. He is positioned slightly off-center to the left, looking directly at the camera. The background is blurred, showing what appears to be a light-colored structure behind him. The video then transitions to a medium shot, revealing a gray classic car, possibly a Chevrolet Chevelle, positioned in the middle of a large, dimly lit warehouse. The car is facing away from the camera, with its rear end visible. A person is standing to the right of the car, with other vehicles partially visible in the background. As the video progresses, the car drives forward and turns to the left, moving deeper into the warehouse. The warehouse has large windows along the back wall, allowing some light to enter, and there are multiple levels with railings and staircases, suggesting an industrial setting. More cars and people become visible as the camera pans slightly to follow the moving car, including a yellow sports car and other dark-colored vehicles. The overall visual style is realistic, with a focus on the cars and the gritty warehouse environment.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_054_sdr_6.mp4,65
"The video starts with a wide shot showing a line of at least four large, blue and white tanker trailers with the text ""PETROLEO SENAL"" written on their sides, moving along a cracked asphalt road. The trailers are connected to each other, forming a convoy. A person is visible standing atop the first trailer in the line. The background consists of dry, rocky hills covered with sparse vegetation. The camera moves alongside the trailers, maintaining a relatively consistent distance, as they continue their journey. As the video progresses, the camera pans to the right, showing more of the dusty, arid landscape. The person on the first trailer adjusts their position slightly, maintaining balance as the convoy moves. The shot type transitions to a dolly shot, following the tankers from a side perspective. The visual style is realistic, capturing the rugged outdoor environment.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_003_sdr_0.mp4,67
"The video starts with a low-angle shot of a man lying on his back, working under a car. He is wearing a white tank top, and his muscular arms are visible as he holds a car part in his left hand. A black license plate with ""SS"" written in white is seen above his head, suggesting he is looking up at the underside of the car. The shot then transitions to a close-up of the man's face as he continues to lie on his back. He has a serious expression, and his bald head and facial hair are clearly visible. The background is a concrete floor, indicating a garage or workshop setting. The man appears to be focused on his work.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_015_sdr_2.mp4,52
"The video opens with a medium shot of Vin Diesel, in character as Dominic Toretto from the Fast and Furious franchise, wearing an orange prison jumpsuit with ""LA COUNTY"" visible on the pocket. He is bald and has a serious expression, looking slightly to his right. The background is a plain, light green wall, indicating an institutional setting. As the camera pans down and to the right, a man with short brown hair, wearing a suit and tie, and a woman with long dark hair, wearing a white top over a blue patterned dress and a necklace, come into view. They are both looking forward with concerned expressions. The shot is over-the-shoulder from Dominic's perspective, focusing on the two individuals in the foreground. The visual style is realistic.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_097_sdr_7.mp4,215
"The video starts with a low-angle shot of two cars, a black vintage Dodge Charger and a dark-colored SUV, driving on a paved road through a dry, hilly landscape. The sky is hazy and a light orange color, suggesting either dusk or a dusty environment. The Dodge Charger is in the foreground, speeding past the camera, while the SUV follows behind. The shot then transitions to a more distant view of the two cars continuing down the road, which curves slightly to the right. On the right side of the road, there is a green sign with white text that reads ""U.S. - MEXICO BORDER 3 MILES"" and a smaller yellow sign below it that reads ""END ROUTE."" The landscape remains dry and arid, with sparse vegetation and rolling hills in the background. The power lines and poles are visible along the road.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_083_sdr_3.mp4,195
"The video opens with a medium shot of a man and a woman seated at a table in what appears to be a diner, viewed from the side. The woman, positioned on the left, is wearing a red top and holds a white cup, her face visible. The man, on the right, wears a suit jacket and is partially obscured from view, with only his profile visible. A table lamp with a patterned orange shade is prominent in the blurred foreground on the right. In the background, large windows show a bright, indistinct outdoor scene. As the video progresses, a person walks from left to right, their back to the camera, partially obscuring the man at the table. This person is wearing a dark pink or maroon top and dark pants, and their movement changes the dynamic of the shot, briefly becoming the central focus before moving out of frame. The overall visual style is realistic.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_026_sdr_6.mp4,55
"The video opens with a medium shot of Brian O'Conner, from the Fast and Furious franchise, a white man in a grey suit and dark tie, sitting at a table in what appears to be a diner. He is positioned on the right side of the frame, looking towards the left, where the back of another person's head is visible, out of focus. O'Conner has a serious expression on his face, with his blue eyes fixed on the person opposite him. Behind him, a window shows a blurred outdoor scene with hints of blue, suggesting daylight or a cool environment. The interior background is dimly lit, with warm yellowish light from the top left and some red objects in the distance on the right, possibly condiment bottles. O'Conner blinks and slightly shifts his gaze downwards as the video continues.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_026_sdr_8.mp4,71
"The video opens with a close-up shot of a man's face from the chest up, positioned in the right half of the frame. The man, with short hair, is shown in profile, looking slightly downward with his mouth slightly ajar. His skin appears dark, possibly due to low lighting conditions. In the blurred background to the left, there are metallic, round objects stacked, possibly pots or dishes, and behind them, a bright yellow surface is visible. The man remains still throughout the short clip, with only slight movements in his facial expressions as he appears to be speaking.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_026_sdr_4.mp4,54
"The video shows a close-up shot of Vin Diesel, known for his role as Dominic Toretto in the Fast and Furious franchise. He is positioned on the right side of the frame, facing slightly to the left, with his gaze directed downwards. His expression is serious and focused, as if he is contemplating something. The background is softly blurred, but hints of a warm, golden-yellow color are visible on the right, suggesting a light source or an out-of-focus object. On the left side of the frame, a metallic, multi-part object, possibly an engine part, is out of focus, taking up a significant portion of the foreground. The camera remains static throughout the clip.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_026_sdr_2.mp4,85
"The video starts with a high-angle shot of a semi-truck with a tanker trailer, engulfed in flames and smoke, falling from an elevated position into a fiery explosion. The truck is seen from above, partially obscured by the inferno. Then, the camera rapidly zooms in and follows the truck as it crashes into the ground, creating a large cloud of white smoke and debris. The truck appears to split into two main sections upon impact. Finally, the scene settles on the wreckage of the truck, with the front cab and the tanker trailer lying separately on the scorched earth, both heavily damaged and intensely burning. Flames and thick smoke rise from the destroyed vehicle parts, with embers and smaller debris scattered around the impact site.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_007_sdr_0.mp4,71
"The video shows a close-up shot of a man's face, positioned from his left side looking upwards. He has a beard and appears to be sweaty, with wet hair. A large, dark, rough-textured object, possibly a stone or concrete slab, is pressing down on his head from above the frame. To the left of the frame, a hand is visible, gripping the man's face, specifically around his jawline. The background is out of focus, suggesting an indoor setting with a lighter surface below the man's head. The man's mouth is open, as if in distress or agony. The shot is stable, suggesting a fixed camera position or a very smooth handheld shot.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_026_sdr_3.mp4,99
"The video shows a close-up shot of two men. On the left, a man with a bald head and light brown skin is looking towards the right side of the frame. He is wearing a light-colored, short-sleeved shirt with buttons down the front. His face is slightly angled, and he has a serious expression. On the right, a second man's head is partially visible, facing the left. His hair is short and light brown, and his skin appears to have some red marks or bloodstains on the side of his face. The background is a plain, light color, suggesting an indoor or studio setting. The camera is static, focusing on the interaction between the two men.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_097_sdr_0.mp4,61
"The video starts with a medium shot of two men in a room, sitting at a dark wooden table. The man on the left, Vin Diesel, is bald and muscular, wearing an orange prison uniform that reads ""LA COUNTY"" on the left side of his chest. His hands are clasped together on the table, and he looks straight ahead. The man on the right, wearing a suit and tie, is mostly obscured by the frame, with only his head and shoulders visible. Behind them, through a glass partition, other individuals are visible in the reflection. The camera slowly zooms in on Vin Diesel, maintaining a steady eye-level shot. He remains still, looking forward, as the shot focuses on his face and upper body.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_097_sdr_5.mp4,108
"The video shows a close-up shot of a bald man, from the movie Fast and Furious, with his head turned to the right side of the screen, facing a woman who is not visible in the frame. The man has a serious expression on his face and is wearing a white, ribbed long-sleeved shirt. His lips are slightly parted as if he is speaking. The background is blurred and appears to be an outdoor, somewhat barren landscape with light-colored ground and a clear sky.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_083_sdr_8.mp4,68
"The video opens with an over-the-shoulder shot of a bald man from behind, facing a woman. The woman, with long dark hair, stands with her head slightly tilted and her gaze fixed on the man, her lips parted as if speaking. She wears a dark-colored top and a necklace. The background is blurred, showing a warm, sandy-colored landscape under what appears to be a bright sky, suggesting an outdoor setting. The camera remains static throughout the clip, maintaining the focus on the interaction between the two individuals. This appears to be a scene from the Fast and Furious movie franchise, with the bald man likely being Vin Diesel's character, Dominic Toretto, and the woman likely being Gal Gadot's character, Gisele Yashar.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_083_sdr_9.mp4,88
"The video starts with a medium shot of two men standing outdoors with a blurred, sunlit, grassy hill in the background. The man on the left, Vin Diesel, is bald and wearing a light-colored, possibly white or light blue, collared shirt. He is looking down and to the left. The man on the right, Paul Walker, has short, dark hair and is wearing a dark t-shirt with a small pocket on the left chest. He is looking off to the right, his gaze fixed on something outside the frame. The camera slowly pans to the right, revealing more of the blurred, golden-brown hillside. The men remain stationary throughout the shot, with the focus on their expressions and the subtle movement of the camera.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_083_sdr_5.mp4,82
"The video opens with a static wide shot showcasing two men standing on a dirt road, looking out at a vast landscape with mountains and a city in the distance. The sun is setting, casting a warm, golden glow over the scene. To the left of the frame, a silver hatchback is parked, and next to it, a black classic car, a 1969 Dodge Charger, is prominently displayed in the foreground. The two men appear to be admiring the view or discussing something. The camera remains still throughout the short clip, maintaining the same perspective of the vehicles and the scenic background.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_083_sdr_4.mp4,147
"The video opens with a wide shot of three cars parked on a dirt road, overlooking a town nestled amidst arid mountains under a sunset sky. The cars, from left to right, are a white Subaru hatchback, a dark gray 1970 Dodge Charger, and a white Porsche. Two men are visible standing near the Dodge Charger, one on the driver's side and the other on the passenger's side. As the video progresses, a third man, wearing a white long-sleeved shirt and dark pants, walks from behind the Dodge Charger towards the white Porsche. Simultaneously, a fourth person, partially visible, approaches the passenger side of the Porsche, opens the door, and enters the vehicle. The overall visual style is realistic, capturing the warm hues of the sunset over the desert landscape.",/videogen/audio_preprocess/matrix/video/38c5cc262feae3225e89_083_sdr_7.mp4,176
"The video starts with a close-up shot of a man from the chest up, wearing a dark blue long-sleeved shirt with a gray vest. His hair is brown, and he has a small cut on his forehead. He is looking down at his left wrist, which is covered by a black glove and what appears to be a wristband or device. His expression is serious. The camera then quickly zooms out and tracks with him as he turns his head to the right and opens his mouth, as if speaking. The background shows a street with green trees and a tall, slender building in the distance on the left. On the right, there is a large, old stone building with multiple windows. The man is in motion, his body slightly angled as he turns. The shot is a handheld shot, giving a dynamic feel to the scene.",/videogen/audio_preprocess/matrix/video/22a9ed3ecf64945ed06e_083_sdr_2.mp4,50
"The video shows a space scene from Star Wars. A red and gray car-shaped spaceship is shown with its wings open, facing away from the camera. The spaceship flies above a blue and green planet, with the Earth visible in the background. The camera zooms in on the spaceship's left side, showcasing its intricate details. The spaceship's design combines elements of a classic car with futuristic spacecraft features, including large engines on its sides and top. The scene depicts the vastness of space with the spaceship prominently featured against the backdrop of the planet. The shot is a dolly shot, following the spaceship as it moves.",/videogen/audio_preprocess/matrix/video/22a9ed3ecf64945ed06e_113_sdr_0.mp4,117
"The video opens with a wide shot of a desert landscape under a partially cloudy sky. In the foreground, the back of a white car is visible, with a person sitting on its trunk, facing away from the camera. To the right of the white car, an open black armored vehicle is parked, with two individuals standing beside it, looking towards the center of the frame. In the midground, another group of people surrounds a black car that appears to be doing a burnout, indicated by tire marks and small fires on the dusty road. A man and a woman in the center of this group are embracing. The background features a vast expanse of rugged, mountainous terrain. The camera remains static throughout the clip.",/videogen/audio_preprocess/matrix/video/22a9ed3ecf64945ed06e_131_sdr_9.mp4,54
"The video opens with a medium shot of Vin Diesel, known for his role as Dominic Toretto in the Fast & Furious franchise, looking down and slightly to the right, with his eyes closed. He is wearing a white tank top and his bald head is visible. His expression is serious, as if in thought or deep reflection. The background behind him is a blurred landscape of rocky, arid terrain under a bright, overcast sky, suggesting an outdoor setting. The camera remains static throughout the clip, maintaining a consistent focus on Vin Diesel's face.",/videogen/audio_preprocess/matrix/video/22a9ed3ecf64945ed06e_131_sdr_2.mp4,129
"The video opens with a medium shot of two men, Vin Diesel and John Cena, from the Fast and Furious franchise, facing each other against a blurred, hilly landscape under a light sky. Vin Diesel, on the left, is speaking while holding out a small, metallic key to John Cena, who is standing on the right with a serious expression, looking at the key. The camera remains static, maintaining focus on the interaction between the two men as Vin Diesel extends the key towards John Cena's hand. The men remain stationary throughout the clip. The visual style is realistic.",/videogen/audio_preprocess/matrix/video/22a9ed3ecf64945ed06e_131_sdr_3.mp4,129
"The video shows a man with short hair wearing a gray shirt and blue headphones around his neck, leaning over the hood of a black car. He is looking down at the car, and his hands are placed on the hood. Another man in a light-colored shirt is visible in the background, out of focus. The background appears to be a garage or workshop with shelves and tires visible. The camera is positioned at a medium shot, slightly above the man's eye level, looking down at him and the car. The visual style is realistic.",/videogen/audio_preprocess/matrix/video/22a9ed3ecf64945ed06e_002_sdr_2.mp4,50
"The video opens with an over-the-shoulder shot of a man from the perspective of a woman facing him. The man is wearing a dark green shirt and his back is towards the camera, with a woman's arm resting on his shoulder. The woman, who has dark hair tied back in a ponytail, is wearing a black shirt, large gold hoop earrings, and a gold bracelet on her right wrist. An earpiece is visible in her right ear, with a clear coiled wire extending from it. The camera then slowly zooms in on the woman's face, revealing her facial expressions as she speaks. Her lips are slightly parted, and her eyes are looking up at the man. The background is blurred, showing a dry, dusty landscape with light brown and beige tones, suggesting an outdoor, possibly desert-like, environment.",/videogen/audio_preprocess/matrix/video/22a9ed3ecf64945ed06e_131_sdr_5.mp4,174
"The video starts with an aerial shot showing a black car driving along a winding asphalt road through a canyon-like landscape. The camera is positioned high above the road, looking down at the car as it navigates the turns. The surrounding terrain is dry and arid, with sparse vegetation and rocky slopes. The road continues to curve, and the camera follows the car's path, gradually panning and tilting to reveal more of the expansive landscape. As the car moves further along the road and out of the immediate foreground, the shot transitions to a wider view of the mountainous region, showcasing the vastness of the natural environment with multiple layers of hills and valleys receding into the distance under a bright sky. The camera then slowly tilts upwards, further emphasizing the scale of the landscape.",/videogen/audio_preprocess/matrix/video/22a9ed3ecf64945ed06e_131_sdr_11.mp4,111
"The video starts with a wide shot of a race track, showing multiple race cars speeding around a turn. In the background, a grandstand filled with spectators is visible, along with palm trees under a bright sky. The camera then cuts to a medium shot of a man wearing a blue headset and a microphone, looking to his right with a focused expression. He appears to be speaking into the microphone. In the blurred background, race cars continue to move on the track, and palm trees are still visible.",/videogen/audio_preprocess/matrix/video/22a9ed3ecf64945ed06e_002_sdr_9.mp4,71
"The video starts with a wide shot of a race track under a sunset sky, where several stock cars are racing. The camera then shifts to a point-of-view shot from inside a black stock car, showing the driver's perspective as it moves around the track with other cars. The race continues, and the camera shows multiple angles of the cars on the track. In the background, there are billboards with text that reads ""J.P. BO"" and ""OPEN"" partially visible, along with ""CONTINENTAL."" The cars, including white, yellow, and blue vehicles, speed around the track, passing each other. The camera captures the intensity of the race as the cars maneuver through turns.",/videogen/audio_preprocess/matrix/video/22a9ed3ecf64945ed06e_002_sdr_7.mp4,97
"The video starts with a close-up of a man in a gray shirt leaning into the driver's side window of a black race car with the number ""11"" on its side. He is adjusting a white object inside the car. In the background, a large spectator stands are visible, filled with people, and another race car, yellow, is parked further down the track. As the video progresses, the man backs away from the car and puts on blue headphones. He then turns his back to the camera, revealing the words ""BALDWIN SPEEDWAY"" on a white wall in the background. The man turns around again, facing the race track, and another race car passes by in the background. The camera then shifts to a medium shot, showing the man from behind as he looks out at the track. Another race car passes in the distance, and the yellow race car and a second yellow car are visible in the background, with two men standing near the first yellow car. The shot ends with the man looking at the cars as they drive away.",/videogen/audio_preprocess/matrix/video/22a9ed3ecf64945ed06e_002_sdr_5.mp4,121
"The video starts with a close-up shot of John Cena, a man with short brown hair, looking directly at the camera with a serious expression while holding a clear glass with a brown liquid. The shot changes to focus on the lower part of John Cena's face, showing his mouth as he moves the glass down. The camera then cuts to a close-up of a white marble countertop with a bottle of ""El Tesoro"" tequila, a shot glass, and a hand with a watch on its wrist placing the shot glass on the counter.",/videogen/audio_preprocess/matrix/video/22a9ed3ecf64945ed06e_067_sdr_5.mp4,91
"The video starts with a high-angle shot, looking down at a large industrial structure with conveyors and piles of sand. In the background, a large race track with grandstands filled with spectators is visible. Mountains form the distant background. The camera then zooms in and pans slightly to the right, revealing more of the race track and the cars on it. The camera continues to pan, showing multiple cars racing around the track, surrounded by palm trees and what appears to be a parking lot. The shot offers a wide view of the racing action from above, with the industrial elements remaining prominent in the foreground.",/videogen/audio_preprocess/matrix/video/22a9ed3ecf64945ed06e_002_sdr_6.mp4,121
"The video starts with a medium shot of a blue Land Rover Defender, driven by a woman, slowly approaching the camera from the right side of the frame. The vehicle is visible from the front-right quarter, partially obscured by wooden pillars on the left and right. The driver, wearing a light blue top, is visible through the open window, looking towards the left. The background consists of a vast, light-green grassy field with scattered green bushes under a clear sky. As the Land Rover moves forward, it becomes fully visible, revealing its dark blue paint and a roll cage. The front grill, headlights, and front bumper are clearly seen. The vehicle is slightly dusty, indicating it is on a dirt road. The camera remains static throughout the shot, capturing the Land Rover as it passes from the right to the left of the frame. The last visible part of the vehicle is its front, before it fully exits the frame to the left.",/videogen/audio_preprocess/matrix/video/22a9ed3ecf64945ed06e_011_sdr_2.mp4,68
"The video starts with a high-angle shot of a street in a city, showing several vehicles and pedestrians. A red double-decker bus, an articulated truck with a blue trailer, and a white bus are prominently featured. A man in dark clothing is seen running on top of the white bus, then jumps onto the roof of the blue truck's trailer. Simultaneously, another man in a white jacket is on top of a white van, also in motion. The first man continues to run on top of the truck, while the second man continues to run on the van. The background shows old, stone buildings with many windows and an arched structure on the right side of the frame. The scene is realistic and appears to be set during the day.",/videogen/audio_preprocess/matrix/video/22a9ed3ecf64945ed06e_084_sdr_1.mp4,53
