prompt,image,seed
"A young woman, wearing a white headband with a black scalloped edge and a grey blazer, takes a bite of a white steamed bun. Her dark hair is pulled back, with some strands framing her face. Her expression is pensive, and she looks down at the bun she's eating. The background is blurred with cool blue lighting, suggesting an indoor setting. <AUDCAP>Soft, melancholic instrumental music with a contemplative melody plays in the background. A subtle chewing sound is heard as the woman bites the pastry.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_014/2e/bd/2ebdc2556924b7e3c982947ef1dd65c4,0
"The video shows two individuals, a man and a woman, engaged in a serious and focused interaction in front of a vibrant red background with white cross shapes and Japanese characters. The man is dressed in a beige coat over a white shirt and gray tie, with black hair and a serious expression as he looks at the woman. The woman, with her back largely to the camera, wears a black top and has long, dark, wavy hair, looking towards the man. The man makes a slight vocalization. <AUDCAP>Melancholic and dramatic orchestral music plays in the background. A soft male vocalization is heard.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_016/cf/39/cf397896fcb92ae6f3b771f0461b312a,0
"The video shows a woman, likely in her mid-to-late 20s, seated in a vintage-style room with floral decor, wearing a long-sleeved, orange dress and styled dark hair, as she sits in contemplation with her head bowed, surrounded by a serene atmosphere with natural light and a single yellow rose on the table. <AUDCAP>Soft, calm, orchestral music plays throughout, creating a serene atmosphere.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/c9/50/c9506bbd2f718927fe5852020dde3ace,0
"In a modern, futuristic room with a curved ceiling and abstract wave-like designs on the walls, three individuals are seen. A young man in a gray suit sits on a bed on the left. A middle-aged man in a patterned shirt stands in the middle, and a woman in a white tracksuit stands on the right. The man in the patterned shirt says, <S>dition deck.<E> He then adds, <S>Yeah, there we go.<E> He continues, <S>Oh, okay, I have an observation.<E> The woman then states, <S>And we don't even need to go to a deck for it.<E> She then says, <S>We paid for a space cruise.<E> The seated man then responds, <S>Well, okay. I mean, you say paid.<E> The man in the patterned shirt then says, <S>Oh.<E> <AUDCAP>Conversational speech from a young male, a middle-aged male, and a female. The male voices are clear and distinct, with the middle-aged male having a slightly higher pitch, and the young male a deeper tone. The female voice is clear and expressive, conveying a slightly amused or exasperated tone. No background music or significant sound effects are present, indicating a quiet indoor setting.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_004/96/fe/96fe6d48b265ceb28ca0c49e8a740366,0
"A single man, dressed in traditional Chinese attire featuring a phoenix crown and an intricately embroidered orange robe, sits solemnly on an ornate throne, his serious expression dominating the scene. The regal atmosphere is underscored by the throne's grandeur and the man's dignified appearance, set against a consistent and unchanging backdrop. <AUDCAP>A distinct chime sound is heard, followed by a sustained dramatic musical tone and atmospheric sounds. Dramatic background music is present throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_016/fc/b1/fcb1fe2c5dbc9d286adb108df792ddca,0
"The video shows a man, in his forties with dark hair and light skin, seated in a cozy indoor setting with a patterned wall and a lamp. He wears a dark shirt and a necklace under a fedora hat. He looks up thoughtfully, then down, and speaks, <S>I was girl cop.<E> He looks up again, then down, and says, <S>I was Cobra.<E> With a reflective expression, he asks, <S>What if I can't just be me?<E> He continues, <S>What if I need a ridiculous premise just to be any good?<E> The subdued lighting creates a calm and intimate atmosphere.<AUDCAP>A clear, articulate male voice speaking with a reflective and slightly questioning tone, accompanied by subtle, melancholic instrumental background music.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_013/99/c1/99c1a456c91c58afe5fde77f1a14a3cd,0
"A woman with short, dark hair and a sleeveless, plaid dress walks on a sidewalk at night, smiling brightly. She is surrounded by an urban setting, with a red and white structure and a yellow sign in the background. Another person, out of focus, is partially visible in the foreground, facing away, under the glow of artificial lighting.<AUDCAP>Gentle, cheerful background music is playing.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_015/3c/09/3c098ab0977ffc3b99f49a575be193ef,0
"A man in a dark suit jacket, black shirt, and a red tie with a decorative brooch puts on dark sunglasses. He looks to the side, then directly forward, and then moves out of the frame. <AUDCAP>Soft, instrumental background music with a light, melodic feel is present throughout the video.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_016/d1/87/d187a1b32208f7c7ebc5e4c073e649a3,0
"A young woman with fair skin and light brown hair, wearing a fur-lined garment, is shown in a close-up, looking upwards with a contemplative expression. The setting appears to be a dimly lit indoor space, with a soft light source illuminating her face from the side. She speaks, <S>According to the will of our God and Father, to whom be glory forever and ever.<E> <AUDCAP>A clear, gentle female voice speaks with a solemn and reflective tone. Soft, melancholic piano music plays in the background, providing an ethereal and slightly sorrowful atmosphere.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_016/43/58/43588b54e47f9e2a691c895a005d1ea3,0
"In a vibrant, otherworldly forest with glowing blue feather-like trees, a bearded man with a topknot and a woman with long, braided hair featuring a white streak stand together, both wearing simple attire and teal necklaces. The woman looks surprised, then smiles and says, <S>Oh, they speak beautifully.<E> The man looks apologetic, then smiles, bringing his hands together in a prayer-like gesture, and says, <S>Oh, forgive our condescension, friend. I'm Phil.<E> The woman smiles and touches her chest, saying, <S>And I am Hope.<E> They both gesture with their hands towards themselves and say, <S>And we are the Bettermans.<E><AUDCAP>A clear, articulate female voice speaks with surprise, then a friendly, warm tone. A clear, articulate male voice speaks with an apologetic, then friendly and warm tone. Both voices are cheerful. Light, whimsical orchestral music plays in the background throughout the scene, accompanied by subtle magical sound effects during their introductions.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_008/28/1b/281bec148e5cd4e6698b739437d40af7,0
"A young man, dressed in traditional attire including a black hat with gold and red accents and a red robe with gold patterns over a black and gold garment, stands with a serious and pensive expression. He is in a dimly lit room with wooden windows and some potted greenery in the background. He slowly looks down briefly before looking up again. <AUDCAP>Calm, ambient instrumental music with a light, melodic tune plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_014/fd/c6/fdc69795aea9f6990326a6a526b9af98,0
"The video shows two young adults, a light-skinned male with dark hair and a slightly darker-skinned female with dark hair, engaged in a conversation in a rustic barn-like setting filled with hay, dried plants, and farming tools. The male, dressed in dark clothing, is crouched down beside the female, who is seated on the ground in a light-colored jacket and white pants, as they discuss something with a relaxed and attentive demeanor. <AUDCAP>The sounds of chicks chirping and ducks quacking are audible.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_007/d1/87/d187e8a7bc1c692136b30478469b1f8e,0
"In a modern office setting, two individuals, a man in a dark suit and a woman in a black top, stand side by side, looking attentive with serious expressions. The blurred background shows glass partitions and a reception area, while soft, ambient lighting creates a contemplative mood. The woman says, <S>You said he was going to fix it.<E> The man replies, <S>I thought he would.<E> <AUDCAP>A calm, slightly dramatic orchestral score plays softly in the background. A clear, slightly somber female voice speaks, followed by a clear, slightly somber and regretful male voice.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/38/fd/38fd480c7c2875042e240902622448bb,0
"The video features three young men, all in their twenties, dressed in dark blue uniforms with badges and insignia, standing and sitting in an indoor setting, likely an office or meeting room. They are engaged in a serious discussion, with one standing upright and the other two displaying focused expressions, their fair skin and black hair visible as they wear their structured uniforms with epaulettes and name tags. <AUDCAP>Calm, slightly melancholic instrumental music with strings and piano.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_013/c7/25/c7257adbd8bb352c210a3151d833e0ca,0
"The video shows a young male with short black hair and a neutral skin tone, dressed in a dark jacket over a gray turtleneck, looking to his side, then down in a calm outdoor setting with a white building and greenery. The individual's subtle movements and contemplative posture, set against a well-lit daytime backdrop, create a peaceful atmosphere.<AUDCAP>A melancholic piano melody plays.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_016/d4/25/d425f3ebc05e22d7aafa543ed8dd03dd,0
"The video shows a single person, a woman, dressed in a distinctive red garment with a large white bonnet, standing upright in a natural outdoor setting, possibly a park, surrounded by greenery under daylight. The character's light skin tone and blue eyes are visible beneath the hood, exuding a calm and composed presence with a serious expression. A female voice says, <S>Ugly place.<E> Then continues, <S>But we cannot wish that ugliness.<E> And then, <S>Away.<E> <AUDCAP>A slow, somber female voice speaks clearly. A low, sustained, atmospheric musical score plays in the background, creating a reflective and slightly melancholic mood.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_002/e3/28/e32832db71ce7446bfc10dcc2eab456e,0
"The video features two healthcare professionals, a male and a female, dressed in medical scrubs, standing in a neutral-colored indoor setting, likely a medical facility. They are both wearing surgical caps, gowns, and masks, and appear to be in a moment of focused stillness, with the male leaning forward and the female looking to the side. A female voice sings, <S>the for me<E> The male then hums, <S>Hmm.<E> <AUDCAP>Gentle and reflective piano music plays throughout. A soft, clear female voice sings in English, followed by a low, thoughtful male hum.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_005/f7/e2/f7e237b55b316bb3d5784742ad458bc7,0
"In a dimly lit bar setting, two women are engaged in conversation. One woman, with long blonde hair tied back and wearing a black and white patterned top, stands with her back partially to the camera, facing the other woman. The second woman, with dark wavy hair and wearing a dark, shiny sleeveless dress and a delicate silver necklace, faces the camera, smiling and gesturing with her hands as she speaks. She says, <S>No, I don't love him, but like, I love him, and my parents made some<E> In the background, other patrons and a bar counter with bottles are visible. <AUDCAP>A clear, conversational female voice, initially a bit explanatory, then softening with affection. Background sounds include indistinct chatter, ambient music, and general bar noise, suggesting a lively social environment.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_004/a0/df/a0df2044013b4646916cbb17bd802fcf,0
"The video shows a single male figure standing upright in a dimly lit, indoor setting, with a serious expression and dark hair, as he stands still amidst a dark and indistinct background that adds to the somber and introspective mood. <S>But with you<E><AUDCAP>A clear, gentle female voice sings softly with a melancholic tone, accompanied by acoustic guitar music and subtle percussion.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/01/bf/01bf77c3c3c287ef940451d622205716,0
"A white hand holds up a polaroid photo, showing a woman in a dark coat and striped scarf, and a man in a grey hoodie and dark vest holding a box. They are standing outdoors at night, in front of a tree decorated with twinkling blue lights. The scene then transitions from the photo to the live action, as gentle snowflakes begin to fall. The man looks towards the woman, who appears to be looking down or away from him. Behind them, a large archway adorned with bright, warm lights is visible, further illuminating the festive outdoor setting. The box the man holds has Korean text on it. <AUDCAP>Gentle, melancholic piano music plays softly throughout, accompanied by the subtle sound of falling snow.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_013/40/63/40632cc9d8ca7dacd7c0f7495333c162,0
"The video shows two individuals, both with long blonde hair, navigating a dense forest with caution. One, wearing an orange vest over camouflage and carrying a crossbow on her back, briefly crouches then stands, while the other holds a coiled rope and wears camouflage overalls. The forest setting, with tall trees, ferns, and underbrush, is bathed in soft, diffused light, creating an atmosphere of quiet intensity as they move deliberately through the woodland. The woman with the crossbow asks, <S>Still a while?</E> The woman with the rope then asks, <S>How long will it take?</E> The woman with the crossbow replies, <S>Maybe ten minutes.<E> The woman with the rope then states, <S>Maybe ten hours.<E> The woman with the crossbow points and says, <S>This way.<E>",/cpfs01/dataset/OpenHumanVid/clips/part_010/d1/da/d1da57e7b4181ea6f1b3377598ce6621,0
"In a bright and sunny traditional East Asian village setting, a group of about 10-12 individuals, dressed in colorful, layered traditional attire, walks with upright postures in a coordinated procession. They emerge from under a wooden archway, moving towards a majestic, multi-tiered wooden building with tiled roofs and ornate decorations in the background, suggesting a formal and purposeful journey. <AUDCAP>Faint, indistinct ambient background sound, very low in volume.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_013/2e/19/2e19296d56102c1c9a4c5f1fc023912d,0
"The video shows a single woman in her thirties, dressed in a light-colored vintage dress and hat, posing and moving around a well-lit, ornate room with classic wooden furniture and a chandelier, surrounded by elegant decor and period-specific items such as a wooden cabinet and a desk with a briefcase and clock. <AUDCAP>A gentle, calm, and soothing instrumental melody, sounding like a melancholic piano piece.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_012/4b/e0/4be0c6a7224ceceac3443fde3fcc41e7,0
"The video shows a man with short, light brown hair and fair skin, likely in his late 30s or early 40s, wearing a dark red jacket over a light collared shirt. He is outdoors, with blurred green trees and a house in the background, and appears to be in conversation with someone off-camera, looking slightly to his left with a thoughtful expression. He says, <S>Take it from me, man.<E> He continues, <S>You don't want to leave things unfinished.<E> <AUDCAP>A clear, serious male voice speaks. Gentle, melodic background music featuring acoustic guitar and a male vocalist is present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_014/ac/e9/ace9ddbb0926823eddf66761df2d4978,0
"In a softly lit indoor setting with a blurred background of bright lights, a man with dark hair, wearing a dark jacket over a purple shirt and a necklace with a pendant, looks intently at a woman. Only the back of the woman's head and her profile are visible; she has dark hair and wears a red top, her gaze directed towards the man.<AUDCAP>A sustained, melancholic musical piece featuring piano and string elements is playing.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_005/bd/04/bd04f249820edc65f11cabc5ebdea4f8,0
"A woman in her thirties with dark hair and light skin tone is seen standing in a clinical environment, wearing a white hoodie and blue jacket, engaged in a conversation with someone off-camera as she stands near medical equipment, including an IV stand, with a red object in the background adding a splash of color to the neutral setting. She looks emotional, with tears in her eyes, and says, <S>I don't know why.<E> She pauses, then continues, <S>But I feel like I can trust you.<E> <AUDCAP>A soft, emotional female voice speaks with a slightly tearful tone. Gentle, melancholic background music plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_008/5f/ab/5fab2b1935eeb67287fcc39500d72812,0
"The video shows a woman with light-colored hair, possibly blonde, seated in the driver's seat of a car, wearing a red top and a seatbelt. She looks straight ahead with a contemplative expression, then glances slightly downwards. The car's interior is bathed in warm, hazy sunlight streaming through the windows, creating a soft glow. In the visible back seat, a jacket or bag is draped over a seat, contributing to a peaceful and somewhat reflective atmosphere. <AUDCAP>Melancholic and ethereal music, possibly synth-based with subtle string-like elements, plays throughout, creating a slightly ominous or thoughtful mood. No speech or distinct sound effects are present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/c5/ac/c5ac3d94dc9b5e08401e45bc28eaf98b,0
